video_id,title,ranking
85d87be1-a9e1-4273-a4c6-ff8c3ad5b3c2,why_does_yamal_wear_boots_2_sizes_too_small,1
bb66cd02-71d1-4e98-b268-99e52f44ab2a,3_football_rules_that_you_dont_know_shorts_rules_soccer,2
d91cb4f3-624a-4c6a-aceb-a552847e7fda,4_move_checkmate_chess_shorts,3
264cff28-fe12-4f6e-99b7-e4daf32d5438,only_5_of_gymnasts_can_do_this,4
9fbcf884-652b-4a67-9161-0a413d7e081c,10_rules_of_cricket_that_you_dont_know_shorts,5
7e249185-ae4d-446e-80aa-53acbead7d1d,15_yr_old_jogs_1068_100m_shorts,6
9ba38745-35dc-4cae-ab8f-2d682398438b,97_mph_rocker_drill_gyeseknhjdi,7
03307dd0-4b0c-47cb-a8dc-6dd880fa3523,what_is_offside_rule_in_football_swaggy_zone_0750_shorts_football,8
9b20896b-f97e-4926-bcac-a3d1de131579,Adventure_Sports_for_Kids,9
147f1bd8-2227-467e-a16e-bcd9bca55e28,all_cricket_shots_in_single_video_cricket_ytshorts_shorts_youtube_cricketshorts,10
